,user_id,anime_id,rating
3776,39,22535,-1
3777,39,22687,-1
3778,39,22729,-1
3779,39,22835,-1
3780,39,23199,-1
3781,39,23227,-1
3782,39,23283,-1
3783,39,23847,-1
3784,39,24231,-1
3785,39,25183,-1
3786,39,25345,-1
3787,39,26055,-1
3788,39,26349,-1
3789,39,27775,-1
3790,39,27821,-1
3791,39,27831,-1
3792,39,27899,-1
3793,39,27989,-1
3794,39,28025,-1
3795,39,28121,-1
3796,39,28171,-1
3797,39,28221,-1
3798,39,28223,9
3799,39,28297,-1
3800,39,28701,-1
3801,39,28891,-1
3802,39,28977,-1
3803,39,29575,-1
3804,39,29803,-1
3805,39,29854,-1
3806,39,30015,-1
3807,39,30240,-1
3808,39,30276,-1
3809,39,30307,-1
3810,39,30831,-1
3811,39,31098,-1
3812,39,31240,-1
3813,39,31251,-1
3814,39,31430,-1
3815,39,31964,-1
3816,39,32282,-1
3817,39,32542,-1
3818,40,18,9
3819,40,185,9
3820,40,186,9
3821,40,187,9
3822,40,205,9
3823,40,226,9
3824,40,237,10
3825,40,245,10
3826,40,356,10
3827,40,821,9
3828,40,822,9
3829,40,849,10
3830,40,853,9
3831,40,934,10
3832,40,1210,7
3833,40,1535,10
3834,40,1689,7
3835,40,1723,10
3836,40,1889,10
3837,40,2167,10
3838,40,2608,9
3839,40,2951,9
3840,40,3455,-1
3841,40,3614,7
3842,40,3652,9
3843,40,3731,7
3844,40,3931,9
3845,40,4059,8
3846,40,4181,10
3847,40,4382,10
3848,40,4898,9
3849,40,5118,9
3850,40,5228,9
3851,40,5667,-1
3852,40,6351,8
3853,40,6645,7
3854,40,6707,9
3855,40,6895,10
3856,40,6945,9
3857,40,7054,9
3858,40,7311,10
3859,40,7817,9
3860,40,8074,9
3861,40,9065,10
3862,40,9181,-1
3863,40,9253,10
3864,40,9587,7
3865,40,10491,9
3866,40,12725,9
3867,40,13115,-1
3868,40,13125,9
3869,40,13663,9
3870,40,13851,-1
3871,40,15059,9
3872,40,19613,7
3873,40,19815,8
3874,40,22507,8
3875,40,28881,7
3876,40,30952,7
3877,41,6,9
3878,41,20,10
3879,41,269,8
3880,41,481,9
3881,41,482,8
3882,41,550,9
3883,41,813,6
3884,41,857,10
3885,41,1498,8
3886,41,1559,9
3887,41,1668,9
3888,41,2006,-1
3889,41,2025,8
3890,41,3229,8
3891,41,4063,10
3892,41,4106,9
3893,41,4186,8
3894,41,4224,10
3895,41,5277,10
3896,41,5279,7
3897,41,5458,7
3898,41,5525,7
3899,41,5958,6
3900,41,6030,8
3901,41,6033,7
3902,41,6500,8
3903,41,6512,10
3904,41,6547,9
3905,41,6594,10
3906,41,6682,6
3907,41,6702,9
3908,41,7088,9
3909,41,8074,10
3910,41,8407,6
3911,41,8525,9
3912,41,8841,9
3913,41,9041,9
3914,41,9330,10
3915,41,9355,8
3916,41,9515,9
3917,41,9919,9
3918,41,10073,7
3919,41,10080,9
3920,41,10087,7
3921,41,10396,9
3922,41,10456,9
3923,41,10790,9
3924,41,11013,9
3925,41,11061,10
3926,41,11617,9
3927,41,11741,7
3928,41,11757,9
3929,41,12293,9
3930,41,13357,9
3931,41,14289,10
3932,41,14741,10
3933,41,15315,8
3934,41,15451,9
3935,41,15583,10
3936,41,16498,10
3937,41,17265,9
3938,41,17641,9
3939,41,17729,8
3940,41,18153,10
3941,41,18277,9
3942,41,18671,10
3943,41,18897,9
3944,41,19163,10
3945,41,19815,9
3946,41,20507,9
3947,41,20785,8
3948,41,20787,8
3949,41,21881,9
3950,41,21995,9
3951,41,22199,9
3952,41,22319,10
3953,41,22535,9
3954,41,22687,8
3955,41,22729,7
3956,41,22961,10
3957,41,23289,7
3958,41,23321,9
3959,41,23325,6
3960,41,24833,8
3961,41,25157,10
3962,41,26349,9
3963,42,143,9
3964,42,269,10
3965,42,855,10
3966,42,2964,8
3967,42,10495,7
3968,42,14075,10
3969,43,1,10
3970,43,15,7
3971,43,20,8
3972,43,43,8
3973,43,67,5
3974,43,68,8
3975,43,98,-1
3976,43,132,8
3977,43,168,8
3978,43,170,8
3979,43,177,8
3980,43,198,8
3981,43,205,10
3982,43,257,7
3983,43,268,7
3984,43,269,8
3985,43,270,8
3986,43,411,8
3987,43,457,9
3988,43,468,6
3989,43,777,8
3990,43,790,7
3991,43,845,8
3992,43,857,8
3993,43,861,7
3994,43,889,8
3995,43,918,9
3996,43,935,8
3997,43,940,7
3998,43,969,7
3999,43,1195,6
4000,43,1292,7
4001,43,1482,8
4002,43,1498,8
4003,43,1559,8
4004,43,1566,6
4005,43,1575,4
4006,43,1604,9
4007,43,1723,6
4008,43,1726,7
4009,43,1818,8
4010,43,1827,9
4011,43,1840,6
4012,43,1956,6
4013,43,1965,6
4014,43,2001,10
4015,43,2025,10
4016,43,2167,8
4017,43,2216,9
4018,43,2251,10
4019,43,2685,6
4020,43,2993,6
4021,43,3091,7
4022,43,3230,7
4023,43,3389,9
4024,43,3457,6
4025,43,3503,-1
4026,43,3655,7
4027,43,4063,9
4028,43,4087,8
4029,43,4177,9
4030,43,4181,8
4031,43,4186,7
4032,43,4196,5
4033,43,4654,9
4034,43,4725,6
4035,43,4744,7
4036,43,4752,6
4037,43,4918,7
4038,43,4938,7
4039,43,4975,8
4040,43,4999,-1
4041,43,5081,7
4042,43,5114,4
4043,43,5231,7
4044,43,5342,6
4045,43,5355,9
4046,43,5530,9
4047,43,5682,8
4048,43,5781,9
4049,43,5940,8
4050,43,5958,9
4051,43,6205,8
4052,43,6213,8
4053,43,6324,6
4054,43,6347,7
4055,43,6500,6
4056,43,6547,7
4057,43,6682,9
4058,43,6746,8
4059,43,6747,7
4060,43,6880,9
4061,43,6920,7
4062,43,6973,8
4063,43,7088,8
4064,43,7148,8
4065,43,7592,7
4066,43,8086,10
4067,43,8449,6
4068,43,8630,8
4069,43,8841,9
4070,43,8937,8
4071,43,9253,10
4072,43,9330,7
4073,43,9513,8
4074,43,9919,7
4075,43,9941,9
4076,43,9969,8
4077,43,9989,7
4078,43,10049,8
4079,43,10087,7
4080,43,10155,8
4081,43,10163,9
4082,43,10213,8
4083,43,10260,6
4084,43,10396,9
4085,43,10447,7
4086,43,10456,8
4087,43,10490,8
4088,43,10578,7
4089,43,10719,7
4090,43,10793,7
4091,43,11241,8
4092,43,11285,6
4093,43,11499,8
4094,43,11597,7
4095,43,11617,9
4096,43,11633,8
4097,43,11703,8
4098,43,11737,8
4099,43,11741,6
4100,43,11743,7
4101,43,11757,7
4102,43,11759,8
4103,43,11761,9
4104,43,11771,8
4105,43,11783,6
4106,43,11933,7
4107,43,12017,8
4108,43,12293,9
4109,43,12413,10
4110,43,12549,8
4111,43,12967,9
4112,43,13161,10
4113,43,13331,10
4114,43,13367,7
4115,43,13601,9
4116,43,13655,8
4117,43,13759,7
4118,43,14075,8
4119,43,14227,7
4120,43,14345,7
4121,43,14467,8
4122,43,14513,8
4123,43,14765,7
4124,43,14813,8
4125,43,14833,8
4126,43,15109,6
4127,43,15119,7
4128,43,15315,9
4129,43,15335,9
4130,43,15417,8
4131,43,15451,8
4132,43,15689,8
4133,43,15809,8
4134,43,16005,9
4135,43,16011,8
4136,43,16035,6
4137,43,16049,8
4138,43,16512,9
4139,43,16890,8
4140,43,17247,8
4141,43,17265,9
4142,43,17505,7
4143,43,17729,8
4144,43,18115,9
4145,43,18153,8
4146,43,18277,9
4147,43,18677,7
4148,43,19369,7
4149,43,19769,8
4150,43,19815,7
4151,43,20507,8
4152,43,20689,9
4153,43,20785,10
4154,43,20787,8
4155,43,20853,7
4156,43,21033,7
4157,43,21085,8
4158,43,21177,8
4159,43,21235,8
4160,43,21329,8
4161,43,21353,8
4162,43,21415,9
4163,43,21603,7
4164,43,21843,8
4165,43,21939,8
4166,43,22097,8
4167,43,22199,9
4168,43,22547,8
4169,43,22877,7
4170,43,23233,7
4171,43,23281,7
4172,43,23311,8
4173,43,23333,7
4174,43,23421,9
4175,43,23755,10
4176,43,24133,9
4177,43,24231,6
4178,43,24405,9
4179,43,24439,7
4180,43,24455,8
4181,43,24687,7
4182,43,24703,9
4183,43,24833,8
4184,43,24873,7
4185,43,25013,8
4186,43,25099,8
4187,43,25159,6
4188,43,25183,8
4189,43,25283,8
4190,43,25397,7
4191,43,25731,8
4192,43,26243,8
4193,43,26443,9
4194,43,27411,8
4195,43,27631,8
4196,43,27833,10
4197,43,27991,8
4198,43,28121,9
4199,43,28249,7
4200,43,28497,8
4201,43,28617,8
4202,43,28675,8
4203,43,28677,8
4204,43,28907,9
4205,43,28927,9
4206,43,28977,10
4207,43,29093,9
4208,43,29095,9
4209,43,29101,9
4210,43,29325,9
4211,43,29758,7
4212,43,29803,8
4213,43,30091,6
4214,43,30276,8
4215,43,30296,8
4216,43,30307,8
4217,43,30321,-1
4218,43,30363,8
4219,43,30503,8
4220,43,30544,8
4221,43,30654,9
4222,43,30749,6
4223,43,30782,5
4224,43,30831,6
4225,43,31043,10
4226,43,31163,8
4227,43,31240,8
4228,43,31318,6
4229,43,31338,7
4230,43,31405,7
4231,43,31442,7
4232,43,31478,9
4233,43,31637,9
4234,43,31710,6
4235,43,31722,7
4236,43,31737,7
4237,43,31741,9
4238,43,31764,9
4239,43,31798,8
4240,43,31821,7
4241,43,31845,6
4242,43,31859,9
4243,43,31904,7
4244,43,31964,8
4245,43,32083,5
4246,43,32094,6
4247,43,32182,9
4248,43,32360,7
4249,43,32595,5
4250,43,32608,8
4251,43,32998,7
4252,43,33421,8
4253,44,30,8
4254,44,121,8
4255,44,199,10
4256,44,202,9
4257,44,256,6
4258,44,269,9
4259,44,270,7
4260,44,430,6
4261,44,431,9
4262,44,853,7
4263,44,878,8
4264,44,934,7
4265,44,953,9
4266,44,1023,10
4267,44,1482,5
4268,44,1535,10
4269,44,1575,8
4270,44,1686,8
4271,44,1889,7
4272,44,2001,10
4273,44,2030,7
4274,44,2158,8
4275,44,2236,9
4276,44,2251,9
4277,44,2418,9
4278,44,2889,6
4279,44,2904,8
4280,44,2994,10
4281,44,3389,6
4282,44,3457,2
4283,44,3588,10
4284,44,4186,7
4285,44,4654,8
4286,44,4725,6
4287,44,4752,2
4288,44,4898,8
4289,44,4981,9
4290,44,5114,10
4291,44,5177,7
4292,44,5355,9
4293,44,5530,8
4294,44,5630,7
4295,44,5955,6
4296,44,6114,9
4297,44,6547,9
4298,44,6634,9
4299,44,6707,7
4300,44,6746,9
4301,44,6774,8
4302,44,6793,7
4303,44,6880,8
4304,44,7724,8
4305,44,8408,9
4306,44,8460,6
4307,44,8915,6
4308,44,8937,8
4309,44,9136,7
4310,44,9253,10
4311,44,9745,8
4312,44,9756,9
4313,44,9834,8
4314,44,9919,9
4315,44,9941,9
4316,44,10067,7
4317,44,10083,8
4318,44,10087,8
4319,44,10163,9
4320,44,10249,4
4321,44,10418,-1
4322,44,10447,9
4323,44,10620,7
4324,44,10721,9
4325,44,10863,8
4326,44,11111,8
4327,44,11266,10
4328,44,11285,6
4329,44,11577,7
4330,44,11633,7
4331,44,11701,6
4332,44,11737,7
4333,44,11741,8
4334,44,11785,7
4335,44,11837,7
4336,44,12413,7
4337,44,12445,6
4338,44,12685,7
4339,44,13601,9
4340,44,14189,6
4341,44,14345,7
4342,44,14349,6
4343,44,14467,7
4344,44,14513,6
4345,44,15085,3
4346,44,15315,6
4347,44,15699,7
4348,44,15809,7
4349,44,16005,7
4350,44,16035,5
4351,44,16444,7
4352,44,16498,8
4353,44,16524,5
4354,44,16762,7
4355,44,17513,2
4356,44,18115,9
4357,44,20507,7
4358,44,22319,6
4359,44,23199,8
4360,44,23281,7
4361,44,23283,7
4362,44,26243,5
4363,44,27831,9
4364,44,27833,10
4365,44,28927,7
4366,45,120,8
4367,45,121,8
4368,45,430,7
4369,45,853,10
4370,45,1498,8
4371,45,1571,9
4372,45,1579,7
4373,45,3457,9
4374,45,3731,8
4375,45,4722,9
4376,45,4752,8
4377,45,4898,8
4378,45,5114,8
4379,45,6547,10
4380,45,6707,8
4381,45,7054,10
4382,45,8425,8
4383,45,10087,7
4384,45,10321,8
4385,45,10800,9
4386,45,11111,9
4387,45,11241,7
4388,45,11757,9
4389,45,12711,8
4390,45,14289,8
4391,45,15085,7
4392,46,1,10
4393,46,20,7
4394,46,45,8
4395,46,149,7
4396,46,150,8
4397,46,154,7
4398,46,164,10
4399,46,199,10
4400,46,202,10
4401,46,230,6
4402,46,242,10
4403,46,245,10
4404,46,269,10
4405,46,322,8
4406,46,356,4
4407,46,431,10
4408,46,457,9
4409,46,464,9
4410,46,512,10
4411,46,513,10
4412,46,523,10
4413,46,552,6
4414,46,572,10
4415,46,594,9
4416,46,761,9
4417,46,853,10
4418,46,857,9
4419,46,877,10
4420,46,907,7
4421,46,918,10
4422,46,934,8
4423,46,1004,8
4424,46,1072,10
4425,46,1074,8
4426,46,1210,8
4427,46,1222,8
4428,46,1482,9
4429,46,1532,4
4430,46,1535,10
4431,46,1575,10
4432,46,1604,9
4433,46,1686,8
4434,46,1689,9
4435,46,1818,7
4436,46,1829,10
4437,46,1912,5
4438,46,2112,8
4439,46,2167,9
4440,46,2404,7
4441,46,2605,7
4442,46,2759,8
4443,46,2889,9
4444,46,2890,10
4445,46,2904,10
4446,46,3089,10
4447,46,3457,8
4448,46,3470,9
4449,46,3572,8
4450,46,3588,10
4451,46,3655,10
4452,46,3656,9
4453,46,3702,10
4454,46,3848,10
4455,46,4059,9
4456,46,4063,6
4457,46,4081,10
4458,46,4151,6
4459,46,4181,8
4460,46,4224,8
4461,46,4722,10
4462,46,4752,7
4463,46,4835,9
4464,46,4898,10
4465,46,5065,10
4466,46,5114,9
4467,46,5277,5
4468,46,5300,10
4469,46,5355,10
4470,46,5525,8
4471,46,5680,10
4472,46,5681,7
4473,46,5702,10
4474,46,5940,9
4475,46,6045,10
4476,46,6046,10
4477,46,6201,8
4478,46,6205,6
4479,46,6324,7
4480,46,6347,10
4481,46,6444,8
4482,46,6512,7
4483,46,6594,8
4484,46,6682,3
4485,46,6702,9
4486,46,6707,9
4487,46,6746,9
4488,46,6772,10
4489,46,6793,9
4490,46,6880,8
4491,46,6895,7
4492,46,7054,10
4493,46,7058,8
4494,46,7103,6
4495,46,7367,8
4496,46,7592,8
4497,46,7593,7
4498,46,7647,10
4499,46,7674,10
4500,46,7791,10
4501,46,8074,5
4502,46,8129,10
4503,46,8247,9
4504,46,8424,7
4505,46,8449,7
4506,46,8514,10
4507,46,8525,8
4508,46,9065,7
4509,46,9074,10
4510,46,9252,10
4511,46,9253,9
4512,46,9289,9
4513,46,9331,6
4514,46,9465,10
4515,46,9617,8
4516,46,9656,10
4517,46,9724,10
4518,46,9754,10
4519,46,9756,8
4520,46,9919,8
4521,46,9969,10
4522,46,9989,9
4523,46,10030,10
4524,46,10092,10
4525,46,10161,10
4526,46,10162,9
4527,46,10321,6
4528,46,10350,6
4529,46,10379,10
4530,46,10389,8
4531,46,10391,8
4532,46,10408,10
4533,46,10686,8
4534,46,10719,9
4535,46,10800,9
4536,46,11013,10
4537,46,11113,9
4538,46,11241,7
4539,46,11371,9
4540,46,11375,10
4541,46,11499,8
4542,46,11665,10
4543,46,11757,8
4544,46,11771,8
4545,46,11843,10
4546,46,12049,9
4547,46,12189,9
4548,46,12355,9
4549,46,12365,10
4550,46,12531,10
4551,46,12711,6
4552,46,12967,8
4553,46,13115,6
4554,46,13125,9
4555,46,13245,7
4556,46,13403,8
4557,46,13601,10
4558,46,13833,10
4559,46,14075,9
4560,46,14227,10
4561,46,14289,10
4562,46,14349,10
4563,46,14353,10
4564,46,14397,9
4565,46,14467,10
4566,46,14513,9
4567,46,14713,10
4568,46,14753,9
4569,46,15085,7
4570,46,15335,10
4571,46,15411,10
4572,46,15417,10
4573,46,15487,8
4574,46,15583,7
4575,46,15605,7
4576,46,15751,10
4577,46,15775,10
4578,46,15809,9
4579,46,16005,10
4580,46,16009,10
4581,46,16011,9
4582,46,16033,7
4583,46,16035,7
4584,46,16067,9
4585,46,16353,8
4586,46,16498,10
4587,46,16528,10
4588,46,16592,8
4589,46,16742,9
4590,46,16782,9
4591,46,16866,10
4592,46,16890,7
4593,46,16894,7
4594,46,17259,8
4595,46,17391,10
4596,46,17409,8
4597,46,17513,6
4598,46,18115,9
4599,46,18139,9
4600,46,18153,10
4601,46,18179,10
4602,46,18229,8
4603,46,18277,6
4604,46,18507,8
4605,46,18523,10
4606,46,18745,9
4607,46,18897,9
4608,46,19815,9
4609,46,20021,6
4610,46,20431,8
4611,46,20507,10
4612,46,20541,9
4613,46,20583,10
4614,46,20655,8
4615,46,20673,8
4616,46,20767,10
4617,46,20785,9
4618,46,20787,7
4619,46,20919,7
4620,46,20977,9
4621,46,21105,6
4622,46,21177,7
4623,46,21185,9
4624,46,21329,9
4625,46,21339,8
4626,46,21439,6
4627,46,21563,8
4628,46,21603,8
4629,46,21743,9
4630,46,21881,8
4631,46,21939,9
4632,46,22043,9
4633,46,22097,7
4634,46,22101,9
4635,46,22145,9
4636,46,22147,9
4637,46,22199,9
4638,46,22265,7
4639,46,22319,10
4640,46,22433,8
4641,46,22535,8
4642,46,23251,8
4643,46,23281,9
4644,46,23283,10
4645,46,23289,10
4646,46,23333,7
4647,46,23673,8
4648,46,24211,8
4649,46,24277,10
4650,46,24365,9
4651,46,24415,9
4652,46,24439,7
4653,46,24627,8
4654,46,24701,9
4655,46,24991,5
4656,46,25183,9
4657,46,25303,9
4658,46,25649,4
4659,46,25681,9
4660,46,25687,8
4661,46,26243,9
4662,46,27387,8
4663,46,27417,6
4664,46,27631,9
4665,46,27633,10
4666,46,27663,9
4667,46,27787,8
4668,46,27899,9
4669,46,27991,7
4670,46,28121,9
4671,46,28171,9
4672,46,28211,6
4673,46,28223,9
4674,46,28497,8
4675,46,28677,8
4676,46,28805,10
4677,46,28891,10
4678,46,28907,8
4679,46,28927,9
4680,46,28977,10
4681,46,29803,8
4682,46,29974,6
4683,46,29976,7
4684,46,30015,8
4685,46,30056,9
4686,46,30205,9
4687,46,30240,9
4688,46,30276,10
4689,46,30296,8
4690,46,30458,10
4691,46,30503,10
4692,46,30544,8
4693,46,30714,9
4694,46,30740,8
4695,46,30901,9
4696,46,31297,9
4697,46,31374,8
4698,46,31376,8
4699,46,31452,8
4700,46,31478,9
4701,46,31559,8
4702,46,31580,9
4703,46,31680,8
4704,46,31704,9
4705,46,31737,8
4706,46,31741,9
4707,46,31754,9
4708,46,31772,9
4709,46,31964,9
4710,46,32093,8
4711,46,32108,8
4712,46,32182,8
4713,46,32282,8
4714,46,32365,8
4715,46,32370,9
4716,46,32542,9
4717,46,32566,8
4718,46,32648,9
4719,46,32664,7
4720,46,32668,8
4721,46,32696,9
4722,46,32729,9
4723,46,32998,9
4724,46,33028,8
4725,46,34240,10
4726,47,120,10
4727,47,199,10
4728,47,325,4
4729,47,431,9
4730,47,523,10
4731,47,530,9
4732,47,532,8
4733,47,740,9
4734,47,849,8
4735,47,853,10
4736,47,996,9
4737,47,1239,8
4738,47,1575,9
4739,47,1887,7
4740,47,2904,8
4741,47,2923,8
4742,47,3588,10
4743,47,5060,9
4744,47,5118,7
4745,47,5681,10
4746,47,6547,8
4747,47,6702,10
4748,47,6746,9
4749,47,7082,8
4750,47,7337,10
4751,47,8479,9
4752,47,9756,8
4753,47,9919,8
4754,47,9982,8
4755,47,12049,8
4756,47,14227,8
4757,47,14467,9
4758,47,14513,8
4759,47,15195,9
4760,48,861,8
4761,48,889,9
4762,48,934,8
4763,48,1519,9
4764,48,1535,9
4765,48,1571,8
4766,48,1575,10
4767,48,1889,8
4768,48,1965,8
4769,48,2001,9
4770,48,2167,8
4771,48,2494,8
4772,48,2581,9
4773,48,2593,9
4774,48,2904,10
4775,48,3652,8
4776,48,3782,9
4777,48,3783,9
4778,48,3927,9
4779,48,4059,8
4780,48,4224,9
4781,48,4280,9
4782,48,4282,9
4783,48,5081,9
4784,48,5204,9
4785,48,5205,9
4786,48,5680,8
4787,48,6030,8
4788,48,6347,9
4789,48,6351,8
4790,48,6547,9
4791,48,6702,8
4792,48,6746,9
4793,48,7724,8
4794,48,7791,8
4795,48,8074,9
4796,48,8516,9
4797,48,8536,9
4798,48,8769,9
4799,48,8888,10
4800,48,9253,9
4801,48,9289,9
4802,48,9367,7
4803,48,9617,8
4804,48,9756,8
4805,48,9989,8
4806,48,10020,9
4807,48,10079,9
4808,48,10087,9
4809,48,10397,9
4810,48,10447,9
4811,48,10456,7
4812,48,10491,8
4813,48,10620,9
4814,48,10719,9
4815,48,10793,10
4816,48,10863,9
4817,48,11021,9
4818,48,11111,9
4819,48,11179,8
4820,48,11597,9
4821,48,11617,8
4822,48,11741,9
4823,48,11757,9
4824,48,11759,8
4825,48,11933,9
4826,48,11977,8
4827,48,11979,8
4828,48,12175,9
4829,48,12413,8
4830,48,12859,9
4831,48,13331,8
4832,48,13599,9
4833,48,13601,10
4834,48,13659,9
4835,48,14075,9
4836,48,14131,9
4837,48,14345,9
4838,48,14749,8
4839,48,14813,8
4840,48,14967,9
4841,48,15051,8
4842,48,15225,8
4843,48,15583,9
4844,48,15689,9
4845,48,15809,8
4846,48,16498,10
4847,48,16592,9
4848,48,16668,9
4849,48,18857,9
4850,49,30,-1
4851,49,269,-1
4852,49,270,-1
4853,49,889,-1
4854,49,2001,-1
4855,49,10087,-1
4856,50,1,10
4857,50,19,10
4858,50,20,10
4859,50,33,7
4860,50,44,10
4861,50,45,8
4862,50,90,8
4863,50,121,7
4864,50,136,8
4865,50,154,6
4866,50,170,8
4867,50,223,10
4868,50,225,8
4869,50,226,7
4870,50,246,8
4871,50,249,9
4872,50,250,9
4873,50,269,7
4874,50,278,8
4875,50,288,8
4876,50,356,5
4877,50,384,2
4878,50,392,9
4879,50,481,8
4880,50,482,9
4881,50,527,6
4882,50,552,8
4883,50,687,7
4884,50,813,9
4885,50,874,8
4886,50,876,8
4887,50,901,10
4888,50,902,9
4889,50,903,10
4890,50,904,10
4891,50,905,10
4892,50,906,9
4893,50,971,7
4894,50,1132,8
4895,50,1138,7
4896,50,1195,8
4897,50,1254,6
4898,50,1313,7
4899,50,1430,9
4900,50,1482,8
4901,50,1535,8
4902,50,1575,9
4903,50,1604,8
4904,50,1669,7
4905,50,1707,7
4906,50,1744,8
4907,50,1816,8
4908,50,1894,9
4909,50,2001,8
4910,50,2116,8
4911,50,2390,8
4912,50,2904,9
4913,50,3588,9
4914,50,4155,7
4915,50,5114,10
4916,50,5962,4
4917,50,6033,8
4918,50,6171,7
4919,50,6702,6
4920,50,6811,10
4921,50,7674,9
4922,50,9130,7
4923,50,9253,10
4924,50,9919,7
4925,50,9989,7
4926,50,10030,8
4927,50,10087,9
4928,50,10620,5
4929,50,11061,10
4930,50,11111,3
4931,50,11617,5
4932,50,11633,8
4933,50,11703,8
4934,50,11757,7
4935,50,11771,9
4936,50,12859,9
4937,50,13271,4
4938,50,14345,9
4939,50,14513,8
4940,50,14719,7
4941,50,14837,6
4942,50,16498,10
4943,50,16894,10
4944,50,18393,10
4945,50,20159,9
4946,51,1,10
4947,51,5,9
4948,51,6,9
4949,51,19,10
4950,51,25,7
4951,51,30,9
4952,51,33,10
4953,51,43,10
4954,51,44,10
4955,51,45,8
4956,51,57,10
4957,51,67,7
4958,51,71,9
4959,51,72,9
4960,51,73,9
4961,51,97,8
4962,51,114,9
4963,51,121,10
4964,51,164,10
4965,51,165,9
4966,51,167,8
4967,51,199,10
4968,51,202,10
4969,51,205,8
4970,51,226,6
4971,51,227,10
4972,51,237,10
4973,51,239,9
4974,51,240,8
4975,51,245,8
4976,51,323,10
4977,51,339,9
4978,51,387,9
4979,51,431,10
4980,51,433,9
4981,51,437,10
4982,51,457,9
4983,51,467,10
4984,51,468,10
4985,51,486,9
4986,51,512,9
4987,51,572,9
4988,51,578,9
4989,51,585,10
4990,51,597,7
4991,51,759,10
4992,51,777,9
4993,51,790,9
4994,51,801,10
4995,51,849,8
4996,51,853,8
4997,51,877,10
4998,51,889,9
4999,51,953,6
5000,51,1023,10
5001,51,1033,10
5002,51,1140,6
5003,51,1210,9
5004,51,1519,9
5005,51,1530,8
5006,51,1535,9
5007,51,1575,10
5008,51,1689,10
5009,51,1818,8
5010,51,1827,9
5011,51,1829,5
5012,51,1943,10
5013,51,2001,9
5014,51,2025,9
5015,51,2154,9
5016,51,2167,9
5017,51,2236,9
5018,51,2251,10
5019,51,2418,10
5020,51,2508,8
5021,51,2593,10
5022,51,2596,9
5023,51,2759,8
5024,51,2904,10
5025,51,2924,10
5026,51,2966,9
5027,51,2993,7
5028,51,3588,9
5029,51,3784,10
5030,51,4181,9
5031,51,4214,7
5032,51,4224,9
5033,51,4382,8
5034,51,4789,10
5035,51,4898,8
5036,51,4901,9
5037,51,5114,10
5038,51,5341,9
5039,51,5630,8
5040,51,5681,8
5041,51,6372,8
5042,51,6547,7
5043,51,6637,8
5044,51,6707,4
5045,51,6746,8
5046,51,6880,7
5047,51,7193,10
5048,51,7311,10
5049,51,7711,8
5050,51,8525,7
5051,51,9253,9
5052,51,9756,9
5053,51,9760,8
5054,51,9834,7
5055,51,10080,7
5056,51,10090,10
5057,51,10162,9
5058,51,10800,9
5059,51,12531,7
5060,51,14397,9
5061,51,16782,8
5062,52,15,9
5063,52,57,10
5064,52,759,9
5065,52,889,10
5066,52,1519,10
5067,52,1575,10
5068,52,1604,10
5069,52,1818,8
5070,52,2418,9
5071,52,2904,10
5072,52,4081,10
5073,52,4901,10
5074,52,5300,9
5075,52,5356,9
5076,52,5680,10
5077,52,5681,10
5078,52,6347,9
5079,52,6547,10
5080,52,6682,7
5081,52,6862,10
5082,52,7017,8
5083,52,7088,10
5084,52,7674,10
5085,52,7791,10
5086,52,8074,7
5087,52,8440,8
5088,52,8465,6
5089,52,8516,9
5090,52,8888,10
5091,52,9253,10
5092,52,9471,9
5093,52,9989,10
5094,52,10030,10
5095,52,10162,10
5096,52,10379,10
5097,52,10793,10
5098,52,11111,9
5099,52,11433,9
5100,52,11617,10
5101,52,11665,10
5102,52,12293,8
5103,52,12365,10
5104,52,12413,10
5105,52,12729,-1
5106,52,13331,10
5107,52,13357,7
5108,52,14345,9
5109,52,15039,10
5110,52,15197,10
5111,52,15451,10
5112,52,17895,10
5113,52,18849,8
5114,52,20651,8
5115,52,22729,9
5116,52,22789,8
5117,52,23273,10
5118,52,24727,9
5119,52,25013,8
5120,52,27655,9
5121,52,28069,10
5122,52,30300,7
5123,53,20,6
5124,53,101,8
5125,53,223,5
5126,53,225,3
5127,53,355,7
5128,53,813,4
5129,53,849,8
5130,53,1195,8
5131,53,1530,10
5132,53,1535,7
5133,53,1840,9
5134,53,2167,10
5135,53,2787,7
5136,53,2924,9
5137,53,2926,6
5138,53,2994,5
5139,53,3712,7
5140,53,3731,8
5141,53,4059,6
5142,53,4181,10
5143,53,4224,9
5144,53,4382,8
5145,53,4744,6
5146,53,4789,9
5147,53,6324,7
5148,53,6361,6
5149,53,6401,6
5150,53,6547,10
5151,53,6773,7
5152,53,7054,9
5153,53,7311,8
5154,53,9989,10
5155,53,10067,8
5156,53,11319,10
5157,53,11553,7
5158,53,11617,7
5159,53,11887,9
5160,53,13759,9
5161,53,14741,9
5162,53,16001,9
5163,54,1,-1
5164,54,5,-1
5165,54,7,-1
5166,54,15,-1
5167,54,16,-1
5168,54,20,-1
5169,54,22,-1
5170,54,28,-1
5171,54,30,-1
5172,54,43,-1
5173,54,44,-1
5174,54,45,-1
5175,54,46,-1
5176,54,47,-1
5177,54,49,-1
5178,54,50,-1
5179,54,53,-1
5180,54,59,-1
5181,54,60,-1
5182,54,62,-1
5183,54,63,-1
5184,54,64,-1
5185,54,65,-1
5186,54,66,-1
5187,54,71,-1
5188,54,72,-1
5189,54,73,-1
5190,54,79,-1
